item_key,title,abstract,authors,year,item_type,sources,source_queue
4DA5ZQ6D,The invisible ripple effect,"Unlike traditional AI systems confined to institutional oversight, generative AI has democratized access to powerful yet unreliable tools. / U.S. oversight remains fragmented, and professional liability regimes presume intentional misconduct, allowing sophisticated fabrications to pass undetected / Legal Decision-Making, Institutional Risk, AI Governance, Automation, Prompt Injection, Information Cascades, Precedent Formation, Regulatory Design, AI Accountability",Eldar Haber,2025,journalArticle,ssrn,keep_queue
MIXIQY9U,משבר הסעדים בעידן ה-GenAI: קריסת הכללים הסטטיים והצורך בפיתוח ״כלל גמיש״ the remedy crisis in the GenAI era: the collapse of static rules and the need for a pliability rule,"training generative AI models and shows why this crisis requires the development of a new, tailored legal entitlement. / into a zero-liability regime.",Itzhak Bombach,2025,journalArticle,ssrn,keep_queue
A4Y87PHF,Responsible legal augmentation: integrating generative AI into legal practice,"legal practice cannot be reduced to linguistic plausibility alone, but must remain grounded in institutional practices of authority, authenticity and accountability / By reasserting that authenticity and accountability are core professional values, Ayinde signals a jurisprudential transition from tentative accommodation / Generative artificial intelligence, authenticity, accountability, legal profession, legal education, professional ethics, technology regulation",Zubair Abbasi,2025,journalArticle,ssrn,keep_queue
JXTFT642,Liability for copyright infringing output of generative AI systems -evolving the European reproduction right,"Generative AI systems can sometimes produce output that infringes copyrights. / As far as communication to the public is concerned, the CJEU has already established a flexible liability regime covering such secondary liability cases / Aritificial Intelligance, AI, AI output, copyright, reproduction, making available to the public, liability, primary liability, secondray liability, AI / user, AI provider, direct infringement, indirect infringement, copyright infringement, CJEU Ocilion, CJEU YouTube/Cyando, CJEU Cyando, duty of care",Jan Bernd Nordemann; Jonathan Pukas; Malte Baumann,2025,journalArticle,ssrn,keep_queue
MDCUN7RM,Prompt provenance: toward traceable LLM interactions,"Example applications demonstrate its use for research reproducibility, model debugging, and forensic accountability. / AI.",Tyler Procko; Lynn Vonder Haar; Timothy Elvira; Omar Ochoa,2025,journalArticle,ssrn,keep_queue
2SXZU29S,Automation as delegation of power: constitutional constraints on AI systems for the administration of justice,"The deployment of generative AI systems in judicial decision-making constitutes a de facto delegation of power that threatens constitutional principles / The proposed algorithmic accountability framework distributes responsibility among providers, deployers, and surveillance authorities, demonstrating how / Automated Decision-Making, Algorithmic Accountability, Fundamental Rights Protection, Human Oversight, Generative AI",Irina Carnat,2025,journalArticle,ssrn,keep_queue
4UQ2LF3J,Operationalising extended cognition: formal metrics for corporate knowledge and legal accountability,Yet these assumptions are under challenge as generative AI increasingly mediates enterprise decision-making.,Elija Perrier,2025,journalArticle,ssrn,keep_queue
PM2VZEMK,"Exploring fairness, transparency, bias mitigation, and alignment challenges in LLMs and generative AI systems","AI. / These challenges require the synthesis of ethical foresight and empirical rigor to ensure that generative AI systems address the issues of alignment with / Fairness, Transparency, Bias Mitigation, Alignment, Generative AI, Ethical AI Governance, Large Language Models",Sampath Mandava,2025,journalArticle,ssrn,keep_queue
8ZHCY9I5,From disruption to resilience: ethical AI adoption in the financial industry,"finance and instead proposes sector-specific measures: (i) continuous regulatory monitoring embedded in trading and credit systems, (ii) organizational accountability / Finance, AI, Ethics, Financial Industry, Artificial Intelligence (AI), Ethical AI, AI Governance, Job Displacement, Workforce Resilience, Alternative Data, Generative / AI",Erica Feng,2025,journalArticle,ssrn,keep_queue
CDYFBGRQ,Ethical framework for the use of generative artificial intelligence (AI) in the legal profession,"and professional challenges, including risks of AI hallucinations, breaches of client confidentiality, embedded biases, professional responsibility and liability / framework for analyzing AI's impact on legal practice, and how professional regulators can ensure that technological innovation does not undermine lawyers' accountability / Artificial intelligence, generative AI, large language models, machine learning, professional responsibility, legal ethics, technology competence, professional",Gideon Christian PhD,2025,journalArticle,ssrn,keep_queue
LTAKKQIZ,"Expectation inflation: LLMs, knowledge work and human agency","The rise of generative AI tools like ChatGPT and DeepSeek redefines human agency, prompting debates about credit, control, and accountability in human-AI",Benjamin G. Voyer; Vishal Kapadia,2025,journalArticle,ssrn,keep_queue
JV4MF3PP,"Human-AI collaboration with ChatGPT: a systematic review of implications for finance, law, and healthcare","At the same time, challenges such as hallucinations, bias, privacy risks, and plagiarism persist, raising concerns over reliability and accountability. / Ethical and regulatory gaps, spanning data protection, intellectual property, and transparency, further complicate adoption. / Human-AI Collaboration, Finance, Law, Healthcare, Explainable AI, XAI, Healthcare AI, Financial Crime Detection, Regulatory Challenges in AI, Ethical AI, Generative / AI Applications, Artificial Intelligence in Finance",Pristly Turjo Mazumder,2025,journalArticle,ssrn,keep_queue
685XDDE9,Pioneering ethical AI integration in enterprise workflows: a framework for scalable team governance,"Generative AI is transforming enterprise workflows at a rapid pace. / This paper proposes a framework to embed ethical principles—such as bias mitigation, explainability, and responsible automation—into generative AI workflows / Generative AI, AI Ethics, Responsible AI, Project Management, Ethical Frameworks, Explainability, Bias Mitigation, AI Governance",Venkatraman Viswanathan,2025,journalArticle,ssrn,keep_queue
G59P3GA2,Regulatory sandboxes: one decade on,"It is becoming increasingly clear that simply scaling up generative AI will not solve its limitations, just as it is becoming increasingly clear that generative / AI tools have significant negative impacts on privacy, intellectual property rights, and our environment (among other things).",Hilary J. Allen,2025,journalArticle,ssrn,keep_queue
T6YFURY5,The twin disruption of generative AI: unbundling capability and responsibility in creative work,", harm and intellectual property. / We identify five job-zones of responsibility disruption, where generative AI is changing the allocation of responsibility alongside productivity. / Generative AI, AI risk, Synthetic Data",Emmanuelle Walkowiak; Jason Potts,2025,journalArticle,ssrn,keep_queue
